month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2021-02-01,B DIVISION,W,offpeak,"361,797.3","1.940747","0.10301153","702,157.06","37,269.297","54,260.9",14.997597%,85.002404%
2021-02-01,B DIVISION,W,peak,"408,805","1.7753963","-0.093704","725,790.9","-38,306.664","49,481.4",12.103913%,87.896085%
2021-01-01,A DIVISION,"1",offpeak,"1,676,086.4","0.8416177","0.15199497","1,410,624","254,756.72","196,439.4",11.720124%,88.27988%
2021-01-01,A DIVISION,"1",peak,"1,499,272","0.82141656","-0.04818967","1,231,526.9","-72,249.42","101,984.3",6.802255%,93.197745%
2021-01-01,A DIVISION,"2",offpeak,"1,409,409.9","1.38173","-0.18280117","1,947,423.8","-257,641.77","218,661.9",15.51443%,84.48557%
2021-01-01,A DIVISION,"2",peak,"1,297,097","1.1832584","-0.5721423","1,534,800.9","-742,124.06","137,411.9",10.5938025%,89.4062%
2021-01-01,A DIVISION,"3",offpeak,"912,338.9","1.112406","-0.28989547","1,014,891.25","-264,482.9","107,454.4",11.777904%,88.2221%
2021-01-01,A DIVISION,"3",peak,"880,579.9","1.0819852","-0.45867702","952,774.5","-403,901.78","85,727.3",9.7353235%,90.26468%
2021-01-01,A DIVISION,"4",offpeak,"1,847,475.8","1.2598246","-0.3373532","2,327,495.5","-623,251.9","254,953.1",13.800079%,86.19992%
2021-01-01,A DIVISION,"4",peak,"1,658,723.2","1.0715759","-0.6390062","1,777,447.9","-1,059,934.4","182,787.5",11.0197715%,88.98023%
2021-01-01,A DIVISION,"5",offpeak,"1,227,204","1.4102961","-0.17546523","1,730,721","-215,331.62","165,948.7",13.522503%,86.477494%
2021-01-01,A DIVISION,"5",peak,"1,181,798.4","1.1524273","-0.8289394","1,361,936.9","-979,639.2","132,160",11.1829564%,88.81704%
2021-01-01,A DIVISION,"6",offpeak,"2,197,242.8","0.96247816","0.2341293","2,114,798","514,438.9","227,377.7",10.34832%,89.65168%
2021-01-01,A DIVISION,"6",peak,"2,117,124.8","0.94741505","0.15170646","2,005,795.9","321,181.5","178,629.5",8.437363%,91.562635%
2021-01-01,A DIVISION,"7",offpeak,"1,954,342.5","1.2273742","0.53416395","2,398,709.5","1,043,939.25","261,146.6",13.362376%,86.63762%
2021-01-01,A DIVISION,"7",peak,"1,963,720.2","1.5348647","0.61529535","3,014,045","1,208,267.9","238,876.1",12.164467%,87.83553%
2021-01-01,B DIVISION,A,offpeak,"1,771,843.8","1.1980144","0.29934487","2,122,694.2","530,392.3","301,882.6",17.037767%,82.96223%
2021-01-01,B DIVISION,A,peak,"1,740,815.1","0.9963701","-0.12139901","1,734,496.1","-211,333.23","227,790.7",13.08529%,86.91471%
2021-01-01,B DIVISION,B,offpeak,"862,256.4","1.272521","0.44085523","1,097,239.4","380,130.25","147,837.3",17.1454%,82.8546%
2021-01-01,B DIVISION,B,peak,"1,190,282.6","1.6086525","0.4021952","1,914,751.1","478,725.94","237,337.7",19.939609%,80.06039%
2021-01-01,B DIVISION,C,offpeak,"825,671","0.71178985","0.19941185","587,704.25","164,648.58","90,554.1",10.967334%,89.03267%
2021-01-01,B DIVISION,C,peak,"616,132","0.6634549","-0.022690956","408,775.78","-13,980.623","67,079.6",10.887213%,89.11279%
2021-01-01,B DIVISION,D,offpeak,"1,557,950.6","1.4372193","0.3549071","2,239,116.5","552,927.75","301,895.2",19.377713%,80.622286%
2021-01-01,B DIVISION,D,peak,"1,304,066.2","1.3418057","0.2877505","1,749,803.4","375,245.72","226,854.1",17.395903%,82.6041%
2021-01-01,B DIVISION,E,offpeak,"1,574,494.6","1.1090614","0.5676643","1,746,211","893,784.4","280,276.6",17.801052%,82.19895%
2021-01-01,B DIVISION,E,peak,"1,438,860.6","1.1100796","-0.023164442","1,597,250","-33,330.402","175,896.8",12.224728%,87.77527%
2021-01-01,B DIVISION,F,offpeak,"1,718,149.1","0.9283158","-0.023898654","1,594,985.1","-41,061.453","277,656.8",16.160227%,83.839774%
2021-01-01,B DIVISION,F,peak,"1,679,170","0.46505827","-0.60980433","780,911.9","-1,023,965.1","225,987.7",13.458298%,86.5417%
2021-01-01,B DIVISION,G,offpeak,"603,483.06","0.89010423","0.7465773","537,162.9","450,546.78","73,726",12.216747%,87.783253%
2021-01-01,B DIVISION,G,peak,"618,896.1","0.77686864","0.36946717","480,800.97","228,661.8","90,293.3",14.589411%,85.41059%
2021-01-01,B DIVISION,JZ,offpeak,"725,820.5","1.0223056","0.37315598","742,010.3","270,844.28","108,684.8",14.97406%,85.02594%
2021-01-01,B DIVISION,JZ,peak,"717,449.94","0.9706485","0.34005743","696,391.7","243,974.17","104,990.7",14.633872%,85.36613%
2021-01-01,B DIVISION,L,offpeak,"1,185,847","0.7480645","-0.015003686","887,090.06","-17,792.076","72,042.4",6.075185%,93.924814%
2021-01-01,B DIVISION,L,peak,"1,095,331","0.67966324","-0.19909853","744,456.2","-218,078.8","43,732.1",3.992592%,96.007407%
2021-01-01,B DIVISION,M,offpeak,"959,203.3","1.8438972","0.22335935","1,768,672.2","214,247.02","197,669.6",20.607686%,79.392314%
2021-01-01,B DIVISION,M,peak,"960,003.8","1.6465738","0.07019629","1,580,717.1","67,388.71","173,263.2",18.048179%,81.95182%
2021-01-01,B DIVISION,N,offpeak,"1,052,742.8","1.235829","0.51416975","1,301,010","541,288.5","191,547",18.195044%,81.804955%
2021-01-01,B DIVISION,N,peak,"1,158,376.4","1.185501","0.42982677","1,373,256.2","497,901.16","192,154.9",16.588296%,83.411705%
2021-01-01,B DIVISION,Q,offpeak,"1,414,968.5","1.1349512","0.101891026","1,605,920.4","144,172.6","244,936.6",17.310393%,82.68961%
2021-01-01,B DIVISION,Q,peak,"1,375,155.5","1.2069952","0.29025048","1,659,806.1","399,139.56","237,258.1",17.253183%,82.746816%
2021-01-01,B DIVISION,R,offpeak,"1,562,478.8","1.6641539","-0.12890784","2,600,205","-201,415.77","328,088.1",20.997925%,79.002076%
2021-01-01,B DIVISION,R,peak,"1,501,197.1","1.4418186","-0.13896114","2,164,454","-208,608.05","241,207.4",16.06767%,83.93233%
2021-01-01,B DIVISION,S Fkln,offpeak,"100,795","0.3395541","0.042168304","34,225.355","4,250.3545","2,091.9",2.0754006%,97.9246%
2021-01-01,B DIVISION,S Fkln,peak,"89,881.4","0.3664334","0.06019351","32,935.55","5,410.277","2,083.1",2.3176096%,97.68239%
2021-01-01,B DIVISION,S Rock,offpeak,"6,479","0.3328997","-0.21729231","2,156.8572","-1,407.8368","398.1",6.144467%,93.855536%
2021-01-01,B DIVISION,S Rock,peak,"7,020.5","0.17430766","-0.7173998","1,223.7269","-5,036.5054","427.9",6.0950074%,93.90499%
2021-01-01,B DIVISION,W,offpeak,"419,365.1","1.3122312","0.3460913","550,303.94","145,138.61","58,921.9",14.050263%,85.949737%
2021-01-01,B DIVISION,W,peak,"434,722.2","0.8881427","0.009923827","386,095.34","4,314.108","43,709.8",10.054651%,89.945346%
2020-12-01,A DIVISION,"1",offpeak,"1,966,526.1","0.9921375","0.19127941","1,951,064.2","376,155.94","258,596.8",13.149929%,86.85007%
2020-12-01,A DIVISION,"1",peak,"1,749,770.1","0.89966583","-0.0036630533","1,574,208.4","-6,409.5015","131,887.2",7.5374015%,92.4626%
2020-12-01,A DIVISION,"2",offpeak,"1,667,841.9","1.6391324","-0.3003413","2,733,813.5","-500,921.8","258,790.6",15.516494%,84.483504%
2020-12-01,A DIVISION,"2",peak,"1,550,492.8","1.2068954","-0.47508818","1,871,282.4","-736,620.75","176,014.9",11.352192%,88.647807%
2020-12-01,A DIVISION,"3",offpeak,"1,066,129.4","1.3742237","-0.30926287","1,465,100.4","-329,714.25","131,233.5",12.3093404%,87.69066%
2020-12-01,A DIVISION,"3",peak,"1,067,720","1.2050343","-0.56515986","1,286,639.1","-603,432.5","108,094.7",10.123881%,89.87612%
2020-12-01,A DIVISION,"4",offpeak,"2,131,978.5","1.340022","-0.18032867","2,856,898","-384,456.8","318,962.5",14.960869%,85.03913%
2020-12-01,A DIVISION,"4",peak,"1,954,235.8","1.1294291","-0.6673435","2,207,170.8","-1,304,146.5","213,456.1",10.922741%,89.07726%
2020-12-01,A DIVISION,"5",offpeak,"1,472,027.1","1.3847816","-0.27236372","2,038,436.1","-400,926.78","205,233.3",13.942222%,86.057776%
2020-12-01,A DIVISION,"5",peak,"1,436,325","1.0975021","-0.8685352","1,576,369.6","-1,247,498.9","149,133.1",10.382964%,89.61704%
2020-12-01,A DIVISION,"6",offpeak,"2,590,370.8","1.2307494","0.2129162","3,188,097.2","551,531.9","316,850.2",12.231847%,87.768155%
2020-12-01,A DIVISION,"6",peak,"2,559,176.5","1.1720172","0.20320593","2,999,399","520,039.84","272,601.6",10.651926%,89.34807%
2020-12-01,A DIVISION,"7",offpeak,"2,250,344.2","1.0773894","0.36900097","2,424,497","830,379.2","304,576.1",13.534646%,86.46535%
2020-12-01,A DIVISION,"7",peak,"2,304,199.5","1.4504678","0.5102934","3,342,167.5","1,175,817.9","260,471.6",11.3042116%,88.69579%
2020-12-01,A DIVISION,S 42nd,offpeak,"208,619.4","0.6046098","0.18468234","126,133.33","38,528.32","13,770.3",6.60068%,93.39932%
2020-12-01,A DIVISION,S 42nd,peak,"199,832.6","0.53778154","0.11648684","107,466.27","23,277.867","2,069.1",1.0354167%,98.964584%
2020-12-01,B DIVISION,A,offpeak,"2,036,398.8","1.292691","0.6860116","2,632,434.2","1,396,993.2","410,965.6",20.180999%,79.819%
2020-12-01,B DIVISION,A,peak,"2,057,295.9","1.2120061","0.23218349","2,493,455.2","477,670.12","329,707.5",16.026255%,83.97374%
2020-12-01,B DIVISION,B,offpeak,"982,915.8","1.4377685","0.39458475","1,413,205.2","387,843.56","188,481.7",19.175772%,80.824226%
2020-12-01,B DIVISION,B,peak,"1,394,426.9","1.7590878","0.35338384","2,452,919.2","492,767.94","307,077.1",22.021742%,77.97826%
2020-12-01,B DIVISION,C,offpeak,"963,905.6","0.84876686","0.37835747","818,131.1","364,700.88","133,505.3",13.850453%,86.149544%
2020-12-01,B DIVISION,C,peak,"758,580.3","0.7431338","0.08786791","563,726.6","66,654.86","92,956.5",12.2540094%,87.74599%
2020-12-01,B DIVISION,D,offpeak,"1,815,334.9","1.5276862","0.5382868","2,773,262.2","977,170.8","385,501.9",21.235856%,78.764147%
2020-12-01,B DIVISION,D,peak,"1,526,994.1","1.4375883","0.49978516","2,195,189","763,169","302,133.1",19.786134%,80.21387%
2020-12-01,B DIVISION,E,offpeak,"1,539,161.5","1.030825","0.16940953","1,586,606.2","260,748.64","221,881.8",14.415759%,85.58424%
2020-12-01,B DIVISION,E,peak,"1,501,324.4","0.9028256","-0.81125706","1,355,434.1","-1,217,960.1","103,350.6",6.883962%,93.11604%
2020-12-01,B DIVISION,F,offpeak,"2,008,596.8","0.95768845","-0.21815065","1,923,610","-438,176.7","309,205.7",15.394115%,84.605885%
2020-12-01,B DIVISION,F,peak,"1,978,269.9","0.512328","-0.8519684","1,013,523.2","-1,685,423.5","243,180.3",12.292574%,87.707424%
2020-12-01,B DIVISION,G,offpeak,"707,984.3","1.0598094","0.8078794","750,328.44","571,965.94","101,877.3",14.389768%,85.61023%
2020-12-01,B DIVISION,G,peak,"739,245.4","0.87552184","0.35360795","647,225.5","261,403.05","112,313.3",15.192966%,84.80703%
2020-12-01,B DIVISION,JZ,offpeak,"824,981.6","1.3539032","0.44531476","1,116,945.2","367,376.47","147,318.6",17.857198%,82.1428%
2020-12-01,B DIVISION,JZ,peak,"818,089.4","1.1612492","0.4945065","950,005.56","404,550.53","145,216.2",17.750652%,82.24935%
2020-12-01,B DIVISION,L,offpeak,"1,391,698","0.81463164","0.15119821","1,133,721.2","210,422.25","115,637.2",8.309073%,91.69093%
2020-12-01,B DIVISION,L,peak,"1,305,194","0.6292566","-0.21277964","821,301.94","-277,718.72","48,798.5",3.738793%,96.26121%
2020-12-01,B DIVISION,M,offpeak,"910,136.5","1.4836239","-0.01571287","1,350,300.2","-14,300.857","165,280.1",18.159924%,81.840074%
2020-12-01,B DIVISION,M,peak,"926,631.8","1.3401072","-0.25354847","1,241,786","-234,946.08","141,058.4",15.222701%,84.777296%
2020-12-01,B DIVISION,N,offpeak,"1,223,988.8","1.2964823","0.62401074","1,586,879.9","763,782.2","248,253.8",20.28236%,79.71764%
2020-12-01,B DIVISION,N,peak,"1,355,100.4","1.443505","0.6704878","1,956,094.4","908,578.3","268,955.1",19.847614%,80.152386%
2020-12-01,B DIVISION,Q,offpeak,"1,631,847","1.3935087","0.14777805","2,273,993","241,151.16","324,391.6",19.8788%,80.1212%
2020-12-01,B DIVISION,Q,peak,"1,646,754.8","1.5082995","0.35324842","2,483,799.5","581,713.56","329,654.9",20.018457%,79.98154%
2020-12-01,B DIVISION,R,offpeak,"1,819,031","1.6700699","-0.15684351","3,037,909","-285,303.22","381,840.3",20.991412%,79.008585%
2020-12-01,B DIVISION,R,peak,"1,796,980.9","1.4253958","-0.25536615","2,561,409","-458,888.1","283,042.9",15.751025%,84.24898%
2020-12-01,B DIVISION,S Fkln,offpeak,"115,460.4","0.4571617","0.03410369","52,784.07","3,937.6257","4,113.3",3.56252%,96.43748%
2020-12-01,B DIVISION,S Fkln,peak,"104,057.8","0.40692458","0.03185781","42,343.676","3,315.0537","2,972.2",2.8562972%,97.143704%
2020-12-01,B DIVISION,S Rock,offpeak,"13,016.601","1.1629025","-0.060677264","15,137.036","-789.8117","1,569",12.053839%,87.94616%
2020-12-01,B DIVISION,S Rock,peak,"9,659.7","0.5754813","0.36628407","5,558.9766","3,538.1943","826.3",8.554096%,91.445905%
2020-12-01,B DIVISION,W,offpeak,"474,260.2","1.1428981","0.2510217","542,031.06","119,049.62","65,011.7",13.708024%,86.291975%
2020-12-01,B DIVISION,W,peak,"519,777.2","1.0384535","-0.06703188","539,764.4","-34,841.645","53,918.9",10.373464%,89.62654%
2020-11-01,A DIVISION,"1",offpeak,"1,916,812","1.0072664","0.19457819","1,930,740.2","372,969.78","230,420",12.0210014%,87.979%
2020-11-01,A DIVISION,"1",peak,"1,713,309.2","0.96896017","0.13607393","1,660,128.4","233,136.72","128,840.4",7.519974%,92.48003%
2020-11-01,A DIVISION,"2",offpeak,"1,570,830.6","1.4873023","-0.43092346","2,336,300","-676,907.75","227,426.6",14.47811%,85.52189%
2020-11-01,A DIVISION,"2",peak,"1,445,482.5","1.1058183","-0.43653616","1,598,441","-631,005.4","155,913.5",10.78626%,89.21374%
2020-11-01,A DIVISION,"3",offpeak,"1,000,839.5","1.1908019","-0.32809564","1,191,801.5","-328,371.1","113,844.7",11.3749206%,88.62508%
2020-11-01,A DIVISION,"3",peak,"985,405.3","1.1054109","-0.49056947","1,089,277.8","-483,409.75","94,246.7",9.5642574%,90.435743%
2020-11-01,A DIVISION,"4",offpeak,"2,013,970.4","1.1532869","-0.36662486","2,322,685.8","-738,371.6","264,187.7",13.117754%,86.882246%
2020-11-01,A DIVISION,"4",peak,"1,803,705.1","1.0294725","-0.5788979","1,856,864.6","-1,044,161.06","193,539.4",10.730103%,89.2699%
2020-11-01,A DIVISION,"5",offpeak,"1,385,810","1.3084035","-0.32186586","1,813,198.6","-446,044.9","177,225.7",12.7886%,87.2114%
2020-11-01,A DIVISION,"5",peak,"1,319,369.8","1.1362934","-0.73754615","1,499,191","-973,096.06","153,240",11.614637%,88.38536%
2020-11-01,A DIVISION,"6",offpeak,"2,362,598.2","0.929724","0.11494326","2,196,564.2","271,564.75","239,574.5",10.1402976%,89.8597%
2020-11-01,A DIVISION,"6",peak,"2,322,867.2","1.1410556","0.31590688","2,650,520.8","733,809.8","256,645.6",11.048655%,88.951343%
2020-11-01,A DIVISION,"7",offpeak,"2,095,938","0.9440861","0.1554151","1,978,745.9","325,740.44","229,621.6",10.955553%,89.044446%
2020-11-01,A DIVISION,"7",peak,"2,109,574","0.84684044","0.043645184","1,786,472.6","92,072.75","160,367.1",7.601871%,92.39813%
2020-11-01,A DIVISION,S 42nd,offpeak,"191,540","0.5107296","0.19044703","97,825.16","36,478.223","8,520.7",4.4485226%,95.55148%
2020-11-01,A DIVISION,S 42nd,peak,"196,768","0.34368137","0.12123704","67,625.49","23,855.57","573.6",0.2915108%,99.70849%
2020-11-01,B DIVISION,A,offpeak,"1,948,502.5","1.0810045","0.32132727","2,106,339.8","626,107","335,482.7",17.217463%,82.782537%
2020-11-01,B DIVISION,A,peak,"1,911,199.2","1.0524297","-0.1066813","2,011,402.9","-203,889.23","251,406.6",13.154389%,86.84561%
2020-11-01,B DIVISION,B,offpeak,"939,263.5","1.4439466","0.024408346","1,356,246.4","22,925.87","164,786.4",17.544214%,82.455784%
2020-11-01,B DIVISION,B,peak,"1,279,957.6","1.5420917","-0.08114058","1,973,812","-103,856.5","245,458.2",19.177057%,80.822945%
2020-11-01,B DIVISION,C,offpeak,"889,600.06","0.6887375","0.16926335","612,700.94","150,576.69","96,204.7",10.814376%,89.185625%
2020-11-01,B DIVISION,C,peak,"706,632.5","0.64395195","-0.018440586","455,037.38","-13,030.717","75,207.1",10.6430285%,89.35697%
2020-11-01,B DIVISION,D,offpeak,"1,682,257.9","1.5650804","0.5503079","2,632,868.8","925,759.8","362,708.7",21.560827%,78.43917%
2020-11-01,B DIVISION,D,peak,"1,394,345.1","1.3123108","0.2907118","1,829,814.1","405,352.56","255,827.3",18.347488%,81.65251%
2020-11-01,B DIVISION,E,offpeak,"1,525,761.9","0.49529976","0.1083023","755,709.44","165,243.52","185,399.8",12.1512935%,87.848705%
2020-11-01,B DIVISION,E,peak,"1,486,281","0.38050726","-0.74122053","565,540.75","-1,101,662","115,403.7",7.764595%,92.235404%
2020-11-01,B DIVISION,F,offpeak,"1,878,989.8","0.9473406","-0.1768219","1,780,043.2","-332,246.56","278,140.3",14.802651%,85.19735%
2020-11-01,B DIVISION,F,peak,"1,825,319.9","0.7166171","-0.65836155","1,308,055.5","-1,201,720.5","241,842",13.249294%,86.750704%
2020-11-01,B DIVISION,G,offpeak,"648,955.2","0.97604764","0.7090573","633,411.2","460,146.4","84,793.2",13.06611%,86.93389%
2020-11-01,B DIVISION,G,peak,"680,748.7","1.0091481","0.29354107","686,976.25","199,827.7","114,233.5",16.780569%,83.21943%
2020-11-01,B DIVISION,JZ,offpeak,"769,580.2","0.9288665","0.2680109","714,837.25","206,255.89","100,211.1",13.021527%,86.97847%
2020-11-01,B DIVISION,JZ,peak,"766,048.44","0.9779833","0.34119627","749,182.56","261,372.84","106,494",13.901733%,86.098266%
2020-11-01,B DIVISION,L,offpeak,"1,325,139","1.4467196","0.12621042","1,917,104.5","167,246.34","107,099.5",8.0821335%,91.917866%
2020-11-01,B DIVISION,L,peak,"1,229,446","0.6808326","-0.23385714","837,046.94","-287,514.72","48,485.2",3.9436623%,96.056336%
2020-11-01,B DIVISION,M,offpeak,"1,010,129.5","1.5747055","-0.118937","1,590,656.4","-120,141.77","186,429.4",18.45599%,81.54401%
2020-11-01,B DIVISION,M,peak,"1,017,678.44","1.4062529","-0.32704034","1,431,113.2","-332,821.9","159,073.6",15.631029%,84.368974%
2020-11-01,B DIVISION,N,offpeak,"1,131,516.2","1.4455231","0.642943","1,635,632.9","727,500.44","243,723.4",21.539542%,78.46046%
2020-11-01,B DIVISION,N,peak,"1,252,791.2","1.5605713","0.6126251","1,955,070","767,491.4","258,435.8",20.628801%,79.3712%
2020-11-01,B DIVISION,Q,offpeak,"1,550,761.9","1.362455","-0.29413798","2,112,843.2","-456,137.97","284,502.4",18.345976%,81.654024%
2020-11-01,B DIVISION,Q,peak,"1,504,315","1.4001215","0.005622596","2,106,223.8","8,458.155","269,447.3",17.911628%,82.088375%
2020-11-01,B DIVISION,R,offpeak,"1,614,500.2","1.7972333","-0.06917357","2,901,633.8","-111,680.75","345,410.3",21.394254%,78.60575%
2020-11-01,B DIVISION,R,peak,"1,591,194.2","1.5960699","-0.18352233","2,539,657.2","-292,019.7","267,277",16.797258%,83.202744%
2020-11-01,B DIVISION,S Fkln,offpeak,"109,756","0.55884206","0.06980343","61,336.27","7,661.3457","4,893.3",4.458344%,95.541656%
2020-11-01,B DIVISION,S Fkln,peak,"92,670","0.4476738","0.050174966","41,485.93","4,649.714","3,171.2",3.4220353%,96.577966%
2020-11-01,B DIVISION,S Rock,offpeak,"14,784","0.4003423","-0.30092955","5,918.66","-4,448.9424","830",5.6141775%,94.38582%
2020-11-01,B DIVISION,S Rock,peak,"10,514.8","0.5618472","-0.20424986","5,907.7114","-2,147.6462","727.9",6.9226235%,93.07738%
2020-11-01,B DIVISION,W,offpeak,"456,794.7","1.2850896","0.37983721","587,022.1","173,507.62","70,318",15.393786%,84.60621%
2020-11-01,B DIVISION,W,peak,"482,877.72","1.1944144","0.030350516","576,756.06","14,655.587","56,490.1",11.698635%,88.301367%
2020-10-01,A DIVISION,"1",offpeak,"1,979,453.6","0.9445697","0.16867806","1,869,731.9","333,890.4","240,707.3",12.16029%,87.83971%
2020-10-01,A DIVISION,"1",peak,"1,765,471.1","0.8835233","0.05849172","1,559,834.9","103,265.445","133,445",7.558606%,92.44139%
2020-10-01,A DIVISION,"2",offpeak,"1,664,153.8","1.265762","-0.2023776","2,106,422.5","-336,787.44","253,336.7",15.223154%,84.77684%
2020-10-01,A DIVISION,"2",peak,"1,502,267.8","1.2101705","-0.57674915","1,818,000.1","-866,431.6","161,505.8",10.7507996%,89.2492%
2020-10-01,A DIVISION,"3",offpeak,"1,024,897.3","1.0308049","-0.4094793","1,056,469.1","-419,674.22","104,869.7",10.2322154%,89.767784%
2020-10-01,A DIVISION,"3",peak,"1,013,132.9","1.057015","-0.58809185","1,070,896.6","-595,815.2","97,069",9.581073%,90.41893%
2020-10-01,A DIVISION,"4",offpeak,"2,130,074.2","1.2231033","-0.42997357","2,605,301","-915,875.6","284,345.3",13.34908%,86.65092%
2020-10-01,A DIVISION,"4",peak,"1,896,967.1","0.988135","-0.90845054","1,874,459.5","-1,723,300.9","172,549.7",9.096083%,90.90392%
2020-10-01,A DIVISION,"5",offpeak,"1,437,551","1.3328056","-0.2020946","1,915,976.1","-290,521.28","201,246.8",13.99928%,86.000717%
2020-10-01,A DIVISION,"5",peak,"1,367,331.6","1.1097068","-0.86947745","1,517,337","-1,188,864","143,510.3",10.495647%,89.504355%
2020-10-01,A DIVISION,"6",offpeak,"2,468,335","0.9892475","0.119532436","2,441,794.2","295,046.1","249,433.4",10.10533%,89.89467%
2020-10-01,A DIVISION,"6",peak,"2,394,921","0.930518","0.099130996","2,228,517","237,410.9","212,664.2",8.879801%,91.1202%
2020-10-01,A DIVISION,"7",offpeak,"2,189,807.2","0.89142096","0.041663535","1,952,040","91,235.11","226,592.9",10.347619%,89.652383%
2020-10-01,A DIVISION,"7",peak,"2,188,702.2","0.8479761","-0.114683054","1,855,967.2","-251,007.06","141,278.7",6.454907%,93.54509%
2020-10-01,A DIVISION,S 42nd,offpeak,"183,273.3","0.6549362","0.13014925","120,032.31","23,852.883","9,594",5.234805%,94.76519%
2020-10-01,A DIVISION,S 42nd,peak,"184,741.2","0.345623","0.08263025","63,850.81","15,265.212","107.4",0.05813538%,99.94187%
2020-10-01,B DIVISION,A,offpeak,"2,065,348.6","1.270433","0.5886228","2,623,887","1,215,711.2","403,715.9",19.547106%,80.452895%
2020-10-01,B DIVISION,A,peak,"2,019,303.6","1.1214304","0.076296106","2,264,508.5","154,065.02","299,082.3",14.81116%,85.18884%
2020-10-01,B DIVISION,B,offpeak,"1,014,094.9","1.3235732","0.08668843","1,342,228.9","87,910.3","181,357",17.883632%,82.116365%
2020-10-01,B DIVISION,B,peak,"1,375,909.8","1.689817","0.15125675","2,325,035.8","208,115.66","278,400.7",20.233935%,79.766065%
2020-10-01,B DIVISION,C,offpeak,"961,226.3","0.7971965","0.30109403","766,286.25","289,419.5","115,911",12.058659%,87.94134%
2020-10-01,B DIVISION,C,peak,"727,328.7","0.6872595","0.11870747","499,863.56","86,339.35","86,349.5",11.8721426%,88.12786%
2020-10-01,B DIVISION,D,offpeak,"1,802,342.2","1.6226553","0.60687214","2,924,580.2","1,093,791.2","395,238.2",21.929142%,78.070855%
2020-10-01,B DIVISION,D,peak,"1,473,125.2","1.4543364","0.5348076","2,142,419.8","787,838.6","284,446.6",19.309057%,80.690944%
2020-10-01,B DIVISION,E,offpeak,"1,670,077","0.8200176","0.36730364","1,369,492.5","613,425.4","231,653",13.870798%,86.1292%
2020-10-01,B DIVISION,E,peak,"1,502,721.9","0.6604121","-0.6513544","992,415.7","-978,804.5","120,059.1",7.989442%,92.01056%
2020-10-01,B DIVISION,F,offpeak,"2,000,174.9","0.9296663","0.16438669","1,859,495.2","328,802.16","327,112.7",16.354205%,83.645797%
2020-10-01,B DIVISION,F,peak,"1,975,519.9","0.5731742","-0.6648899","1,132,317","-1,313,503.2","235,448",11.91828%,88.08172%
2020-10-01,B DIVISION,G,offpeak,"680,001.4","1.0795841","0.74007875","734,118.7","503,254.56","103,595.7",15.23463%,84.76537%
2020-10-01,B DIVISION,G,peak,"688,388.3","0.9555347","0.33771685","657,778.9","232,480.33","115,523.8",16.781779%,83.21822%
2020-10-01,B DIVISION,JZ,offpeak,"844,396.2","1.0721021","0.35096124","905,278.94","296,350.34","134,425",15.91966%,84.08034%
2020-10-01,B DIVISION,JZ,peak,"818,279","1.0780191","0.40751538","882,120.4","333,461.28","126,768.1",15.492038%,84.50796%
2020-10-01,B DIVISION,L,offpeak,"1,393,576.8","0.772891","0.024454193","1,077,083","34,078.797","90,790.6",6.514934%,93.48507%
2020-10-01,B DIVISION,L,peak,"1,267,171.4","0.629197","-0.13723344","797,300.44","-173,898.3","49,894.9",3.9375022%,96.0625%
2020-10-01,B DIVISION,M,offpeak,"1,085,767.4","1.4758328","-0.060386594","1,602,411.1","-65,565.8","202,201.8",18.62294%,81.37706%
2020-10-01,B DIVISION,M,peak,"1,081,819.5","1.6482503","-0.14415208","1,783,109.4","-155,946.52","178,963.8",16.542852%,83.45715%
2020-10-01,B DIVISION,N,offpeak,"1,173,046.6","1.2495358","0.4659156","1,465,763.8","546,540.7","214,560.6",18.290885%,81.709117%
2020-10-01,B DIVISION,N,peak,"1,278,179","1.27431","0.4134143","1,628,796.4","528,417.5","215,180.7",16.834943%,83.165056%
2020-10-01,B DIVISION,Q,offpeak,"1,663,829.2","1.236078","-0.20810468","2,056,622.9","-346,250.7","290,387.2",17.452945%,82.547057%
2020-10-01,B DIVISION,Q,peak,"1,623,318.1","1.2116189","-0.14088646","1,966,842.9","-228,703.53","253,022.2",15.58673%,84.41327%
2020-10-01,B DIVISION,R,offpeak,"1,780,978.8","1.6063693","-0.20628673","2,860,909.5","-367,392.28","365,528.1",20.524001%,79.476%
2020-10-01,B DIVISION,R,peak,"1,699,350.5","1.3939202","-0.20573846","2,368,759","-349,621.75","263,385.9",15.49921%,84.50079%
2020-10-01,B DIVISION,S Fkln,offpeak,"117,469","0.35585478","0.035950642","41,801.906","4,223.086","2,578.3",2.194877%,97.805125%
2020-10-01,B DIVISION,S Fkln,peak,"99,809.6","0.32697073","0.013243161","32,634.816","1,321.7947","1,855.4",1.8589394%,98.14106%
2020-10-01,B DIVISION,S Rock,offpeak,"25,014","0.6845847","-0.45453078","17,124.201","-11,369.633","1,898.4",7.58935%,92.41065%
2020-10-01,B DIVISION,S Rock,peak,"16,715.6","0.15224256","-0.7985786","2,544.8257","-13,348.722","744",4.450932%,95.54907%
2020-10-01,B DIVISION,W,offpeak,"465,719.6","1.1015477","-0.044795897","513,012.34","-20,862.328","54,601.2",11.72405%,88.27595%
2020-10-01,B DIVISION,W,peak,"499,295.9","0.91661793","-0.2362113","457,663.56","-117,939.33","45,884.9",9.1899216%,90.81008%
